type pcts
2 0.03523
3 0.21259
4 0.08739
1 0.42061
2 0.08685
3 0.24582
4 0.24672
1 0.90905
2 0.01404
3 0.02015
4 0.05675
1 0.70310
2 0.04293
3 0.11906
4 0.13491
1 0.43028
2 0.05480
3 0.43359
4 0.08134
1 0.93007
2 0.01198
3 0.01806
4 0.03989
1 0.35857
2 0.01459
3 0.38628
4 0.24056
1 0.46875
2 0.07658
3 0.18408
4 0.27059
1 0.44389
2 0.13158
3 0.01527
4 0.40926
1 0.48342
2 0.00701
3 0.45517
4 0.05441
1 0.78732
2 0.05141
3 0.03262
4 0.12865
1 0.96442
2 0.01291
3 0.00241
4 0.02025
1 0.16518
2 0.42252
3 0.17944
4 0.23285
1 0.59697
2 0.27341
3 0.08553
4 0.04409
1 0.73019
2 0.05044
3 0.07491
4 0.14446
1 0.42834
2 0.11021
3 0.38683
4 0.07462
1 0.55313
2 0.27830
3 0.10509
4 0.06348
1 0.60998
2 0.25895
3 0.08690
4 0.04417
1 0.44548
2 0.01982
3 0.06287
4 0.47184
1 0.26482
2 0.04249
3 0.00130
4 0.69139
1 0.53975
2 0.21054
3 0.11026
4 0.13945
1 0.86447
2 0.02472
3 0.00582
4 0.10499
1 0.76115
2 0.05541
3 0.07315
4 0.11029
1 0.78677
2 0.03900
3 0.01379
4 0.16044
1 0.72242
2 0.07713
3 0.03015
4 0.17030
1 0.60472
2 0.29015
3 0.01907
4 0.08606
1 0.80665
2 0.06032
3 0.01896
4 0.11408
1 0.60965
2 0.26188
3 0.08524
4 0.04323
1 0.21938
2 0.13973
3 0.00644
4 0.63446
1 0.00101
2 0.00515
3 0.04256
4 0.95128
1 0.47380
2 0.07586
3 0.31092
4 0.13942
1 0.41418
2 0.00229
3 0.28948
4 0.29405
1 0.62821
2 0.10705
3 0.02007
4 0.24466
1 0.56786
2 0.05631
3 0.03041
4 0.34542
1 0.47601
2 0.08822
3 0.21782
4 0.21795
1 0.77465
2 0.04433
3 0.02998
4 0.15104
1 0.53912
2 0.27859
3 0.10481
4 0.07747
1 0.67535
2 0.06046
3 0.15245
4 0.11175
1 0.82107
2 0.03268
3 0.12584
4 0.02041
1 0.83330
2 0.12831
3 0.01906
4 0.01934
1 0.91685
2 0.01101
3 0.00084
4 0.07129
1 0.91263
2 0.03802
3 0.00408
4 0.04527
1 0.41417
2 0.01653
3 0.48098
4 0.08832
1 0.69911
2 0.09788
3 0.03797
4 0.16504
1 0.36817
2 0.08533
3 0.20122
4 0.34528
1 0.53931
2 0.01119
3 0.25984
4 0.18966
1 0.61757
2 0.00648
3 0.00704
4 0.36891
1 0.93935
2 0.02938
3 0.00323
4 0.02804
1 0.80973
2 0.05472
3 0.09926
4 0.03630
1 0.88489
2 0.02785
3 0.02553
4 0.06173
1 0.40070
2 0.19607
3 0.05671
4 0.34652
1 0.46235
2 0.00823
3 0.45992
4 0.06950
1 0.82849
2 0.03628
3 0.04766
4 0.08758
1 0.44488
2 0.12849
3 0.23698
4 0.18966
1 0.59582
2 0.26957
3 0.08896
4 0.04564
1 0.84788
2 0.04799
3 0.03791
4 0.06623
1 0.98689
2 0.00368
3 0.00078
4 0.00865
1 0.81129
2 0.03282
3 0.03977
4 0.11612
1 0.54552
2 0.29899
3 0.10803
4 0.04747
1 0.61122
2 0.26240
3 0.08298
4 0.04341
1 0.37705
2 0.00810
3 0.00249
4 0.61236
1 0.30244
2 0.50918
3 0.00802
4 0.18036
1 0.54024
2 0.29697
3 0.11302
4 0.04977
1 0.26012
2 0.01642
3 0.18593
4 0.53753
1 0.82241
2 0.02954
3 0.09563
4 0.05242
1 0.75218
2 0.03283
3 0.18915
4 0.02584
1 0.58586
2 0.10644
3 0.01108
4 0.29661
1 0.34274
2 0.01121
3 0.00435
4 0.64170
1 0.53618
2 0.13083
3 0.18091
4 0.15208
1 0.71391
2 0.08497
3 0.01933
4 0.18179
1 0.83085
2 0.03435
3 0.08897
4 0.04583
1 0.72059
2 0.00164
3 0.26739
4 0.01037
1 0.86252
2 0.02105
3 0.06647
4 0.04995
1 0.65828
2 0.08597
3 0.14422
4 0.11153
1 0.13633
2 0.00958
3 0.34558
4 0.50851
1 0.64434
2 0.06627
3 0.14217
4 0.14723
1 0.41062
2 0.04943
3 0.47333
4 0.06662
1 0.67520
2 0.04754
3 0.13211
4 0.14516
1 0.40680
2 0.08640
3 0.26604
4 0.24077
1 0.92629
2 0.01221
3 0.04186
4 0.01964
1 0.43434
2 0.49340
3 0.01342
4 0.05884
1 0.44253
2 0.01376
3 0.03845
4 0.50526
1 0.03414
2 0.00468
3 0.02603
4 0.93515
1 0.91396
2 0.01395
3 0.01748
4 0.05462
1 0.52102
2 0.10419
3 0.26780
4 0.10699
1 0.51301
2 0.05422
3 0.35332
4 0.07945
1 0.00101
2 0.00512
3 0.04234
4 0.95154
1 0.85380
2 0.06649
3 0.00887
4 0.07084
1 0.97624
2 0.01482
3 0.00230
4 0.00664
1 0.94030
2 0.00862
3 0.00467
4 0.04641
1 0.36191
2 0.03112
3 0.00153
4 0.60545
1 0.40542
2 0.05649
3 0.05078
4 0.48731
1 0.80839
2 0.03229
3 0.03191
4 0.12741
1 0.47282
2 0.07152
3 0.23355
4 0.22211
1 0.14641
2 0.00356
3 0.82085
4 0.02918
1 0.42328
2 0.01918
3 0.45220
4 0.10533
1 0.75757
2 0.04312
3 0.11972
4 0.07959
1 0.94499
2 0.01655
3 0.00574
4 0.03272
1 0.51262
2 0.26303
3 0.11691
4 0.10745
1 0.61267
2 0.26206
3 0.09066
4 0.03461
1 0.21701
2 0.71979
3 0.03114
4 0.03205
1 0.70661
2 0.05563
3 0.03021
4 0.20755
1 0.90414
2 0.02624
3 0.04458
4 0.02504
1 0.59593
2 0.11567
3 0.00262
4 0.28578
1 0.90705
2 0.01644
3 0.01131
4 0.06521
1 0.18109
2 0.00186
3 0.00123
4 0.81582
1 0.88065
2 0.02252
3 0.06318
4 0.03365
1 0.67488
2 0.07350
3 0.04063
4 0.21099
1 0.52758
2 0.02357
3 0.03073
4 0.41812
1 0.29126
2 0.02332
3 0.00746
4 0.67797
1 0.99467
2 0.00099
3 0.00310
4 0.00125
1 0.46826
2 0.09405
3 0.31614
4 0.12155
1 0.51575
2 0.07317
3 0.22879
4 0.18229
1 0.84989
2 0.05000
3 0.04055
4 0.05956
1 0.39889
2 0.09599
3 0.34368
4 0.16144
1 0.47814
2 0.09025
3 0.21487
4 0.21674
1 0.65474
2 0.06187
3 0.19052
4 0.09287
1 0.61367
2 0.05945
3 0.20242
4 0.12446
1 0.48963
2 0.10123
3 0.25868
4 0.15047
1 0.52614
2 0.19873
3 0.23543
4 0.03970
1 0.61045
2 0.02405
3 0.28158
4 0.08392
1 0.63476
2 0.23996
3 0.08258
4 0.04270
1 0.41882
2 0.11047
3 0.26597
4 0.20474
1 0.41561
2 0.00965
3 0.00337
4 0.57138
1 0.94146
2 0.02272
3 0.00507
4 0.03075
1 0.97926
2 0.00938
3 0.00125
4 0.01011
1 0.35919
2 0.08602
3 0.25029
4 0.30451
1 0.47757
2 0.14458
3 0.26889
4 0.10896
1 0.67519
2 0.08144
3 0.14691
4 0.09646
1 0.44117
2 0.10494
3 0.38660
4 0.06729
1 0.33811
2 0.01073
3 0.00512
4 0.64604
1 0.94595
2 0.01443
3 0.02184
4 0.01778
1 0.70770
2 0.07449
3 0.08780
4 0.13001
1 0.28660
2 0.00351
3 0.00086
4 0.70903
1 0.79112
2 0.00795
3 0.05336
4 0.14757
1 0.46166
2 0.08845
3 0.25674
4 0.19315
1 0.60900
2 0.09912
3 0.16753
4 0.12435
1 0.61842
2 0.03995
3 0.03615
4 0.30549
1 0.58867
2 0.07891
3 0.24776
4 0.08467
1 0.45432
2 0.01764
3 0.00923
4 0.51881
1 0.57557
2 0.17321
3 0.18903
4 0.06219
1 0.04753
2 0.38301
3 0.32106
4 0.24840
1 0.65244
2 0.24629
3 0.07395
4 0.02732
1 0.70382
2 0.08330
3 0.03376
4 0.17912
1 0.51075
2 0.11618
3 0.06276
4 0.31031
1 0.76380
2 0.02242
3 0.11475
4 0.09902
1 0.95504
2 0.01046
3 0.01099
4 0.02351
1 0.33435
2 0.12208
3 0.28905
4 0.25453
1 0.46564
2 0.03641
3 0.03928
4 0.45866
1 0.33131
2 0.02106
3 0.00306
4 0.64458
1 0.60577
2 0.26623
3 0.08649
4 0.04151
1 0.58547
2 0.12022
3 0.02203
4 0.27228
1 0.60963
2 0.11171
3 0.00305
4 0.27561
1 0.42931
2 0.14793
3 0.23914
4 0.18362
1 0.56527
2 0.08808
3 0.08181
4 0.26484
1 0.96329
2 0.00663
3 0.00189
4 0.02820
1 0.54120
2 0.09665
3 0.24551
4 0.11665
1 0.47550
2 0.08138
3 0.06355
4 0.37956
1 0.58220
2 0.06611
3 0.08579
4 0.26589
1 0.72742
2 0.06040
3 0.06388
4 0.14829
1 0.40429
2 0.07501
3 0.41655
4 0.10415
1 0.67675
2 0.06065
3 0.08997
4 0.17263
1 0.20286
2 0.09383
3 0.41548
4 0.28783
1 0.58894
2 0.04721
3 0.05542
4 0.30843
1 0.34152
2 0.00902
3 0.53399
4 0.11547
1 0.48891
2 0.28056
3 0.15933
4 0.07120
1 0.88818
2 0.02839
3 0.01548
4 0.06795
1 0.00707
2 0.00264
3 0.00233
4 0.98795
1 0.95358
2 0.01128
3 0.01024
4 0.02489
1 0.56777
2 0.09069
3 0.02369
4 0.31785
1 0.44895
2 0.00355
3 0.00245
4 0.54505
1 0.71045
2 0.03550
3 0.01046
4 0.24359
1 0.57885
2 0.00939
3 0.05888
4 0.35288
1 0.92978
2 0.01421
3 0.01344
4 0.04257
1 0.10839
2 0.71348
3 0.00673
4 0.17140
1 0.44856
2 0.07558
3 0.14065
4 0.33521
1 0.68084
2 0.03433
3 0.20008
4 0.08475
1 0.23130
2 0.11732
3 0.55833
4 0.09306
1 0.03378
2 0.00000
3 0.00000
4 0.96622
1 0.41804
2 0.00942
3 0.00158
4 0.57096
1 0.49660
2 0.27040
3 0.20542
4 0.02757
1 0.98483
2 0.00620
3 0.00062
4 0.00835
1 0.35370
2 0.06107
3 0.49592
4 0.08931
1 0.76152
2 0.03931
3 0.02025
4 0.17892
1 0.97472
2 0.00850
3 0.00115
4 0.01563
1 0.73111
2 0.10092
3 0.02386
4 0.14411
1 0.90033
2 0.01006
3 0.05107
4 0.03855
1 0.44249
2 0.06907
3 0.19218
4 0.29626
1 0.97532
2 0.00868
3 0.00407
4 0.01194
1 0.75608
2 0.05382
3 0.11080
4 0.07930
1 0.89201
2 0.02978
3 0.03180
4 0.04642
1 0.47578
2 0.03989
3 0.20094
4 0.28340
1 0.00107
2 0.00521
3 0.04207
4 0.95165
1 0.42449
2 0.02631
3 0.14695
4 0.40225
1 0.46851
2 0.09139
3 0.29543
4 0.14466
1 0.75188
2 0.04248
3 0.18147
4 0.02417
1 0.50867
2 0.02947
3 0.22586
4 0.23600
1 0.46700
2 0.08996
3 0.20863
4 0.23441
1 0.53185
2 0.02627
3 0.19030
4 0.25159
1 0.65530
2 0.10159
3 0.04247
4 0.20065
1 0.00106
2 0.00541
3 0.04239
4 0.95114
1 0.73622
2 0.02482
3 0.12418
4 0.11479
1 0.18764
2 0.62867
3 0.05030
4 0.13338
1 0.76412
2 0.03644
3 0.14420
4 0.05524
1 0.40878
2 0.10943
3 0.42736
4 0.05443
1 0.79555
2 0.02998
3 0.06262
4 0.11185
1 0.59019
2 0.08218
3 0.04844
4 0.27919
1 0.95739
2 0.00839
3 0.01592
4 0.01831
1 0.41045
2 0.01558
3 0.01907
4 0.55490
1 0.51851
2 0.10079
3 0.04454
4 0.33616
1 0.37144
2 0.00793
3 0.01359
4 0.60705
1 0.86669
2 0.03225
3 0.08706
4 0.01400
1 0.53987
2 0.09183
3 0.24718
4 0.12112
1 0.46565
2 0.17444
3 0.10966
4 0.25025
1 0.48469
2 0.05032
3 0.03061
4 0.43438
1 0.50899
2 0.08654
3 0.26949
4 0.13497
1 0.68506
2 0.08915
3 0.01145
4 0.21434
1 0.72380
2 0.02632
3 0.01163
4 0.23825
1 0.68781
2 0.04772
3 0.17660
4 0.08787
1 0.69217
2 0.05409
3 0.08046
4 0.17328
1 0.94551
2 0.00484
3 0.03989
4 0.00975
1 0.51923
2 0.00137
3 0.00062
4 0.47878
1 0.83619
2 0.02410
3 0.10061
4 0.03911
1 0.32708
2 0.01228
3 0.08304
4 0.57760
1 0.35288
2 0.31684
3 0.19743
4 0.13284
1 0.82040
2 0.02653
3 0.10302
4 0.05005
1 0.51243
2 0.30344
3 0.11398
4 0.07016
1 0.60529
2 0.00122
3 0.10627
4 0.28723
1 0.68501
2 0.06998
3 0.13155
4 0.11346
1 0.43794
2 0.09663
3 0.31088
4 0.15455
1 0.36279
2 0.01062
3 0.00189
4 0.62470
1 0.94892
2 0.00804
3 0.01215
4 0.03089
1 0.39375
2 0.09254
3 0.29693
4 0.21678
1 0.46238
2 0.23688
3 0.07339
4 0.22734
1 0.89124
2 0.01966
3 0.02112
4 0.06798
1 0.63050
2 0.19734
3 0.13049
4 0.04167
1 0.59659
2 0.01675
3 0.02592
4 0.36074
1 0.51502
2 0.09024
3 0.21674
4 0.17799
1 0.53748
2 0.11928
3 0.18543
4 0.15781
1 0.45932
2 0.01201
3 0.00141
4 0.52727
1 0.59323
2 0.27852
3 0.09372
4 0.03453
1 0.20707
2 0.29887
3 0.46848
4 0.02558
1 0.16328
2 0.31514
3 0.13514
4 0.38644
1 0.91147
2 0.02412
3 0.01995
4 0.04446
1 0.38671
2 0.18091
3 0.26463
4 0.16776
1 0.96670
2 0.00156
3 0.03074
4 0.00100
1 0.14275
2 0.65318
3 0.12044
4 0.08363
1 0.44040
2 0.00427
3 0.50673
4 0.04861
1 0.65936
2 0.07086
3 0.02303
4 0.24676
1 0.43017
2 0.05978
3 0.28730
4 0.22275
1 0.53183
2 0.15305
3 0.04540
4 0.26973
1 0.35752
2 0.00655
3 0.00483
4 0.63110
1 0.81295
2 0.01987
3 0.12015
4 0.04703
1 0.67715
2 0.07655
3 0.17403
4 0.07227
1 0.98408
2 0.00818
3 0.00509
4 0.00266
1 0.46994
2 0.07964
3 0.20350
4 0.24692
1 0.80020
2 0.00018
3 0.00010
4 0.19952
1 0.69867
2 0.04213
3 0.05366
4 0.20553
1 0.52897
2 0.00012
3 0.00015
4 0.47076
1 0.94451
2 0.03959
3 0.01022
4 0.00568
1 0.26961
2 0.31358
3 0.37829
4 0.03851
1 0.68579
2 0.05134
3 0.12608
4 0.13679
1 0.74623
2 0.09962
3 0.11257
4 0.04159
1 0.95553
2 0.01189
3 0.01347
4 0.01912
1 0.34909
2 0.00993
3 0.00168
4 0.63929
1 0.78512
2 0.02802
3 0.14712
4 0.03974
1 0.57891
2 0.03606
3 0.02048
4 0.36455
1 0.30475
2 0.35962
3 0.29657
4 0.03906
1 0.76520
2 0.00017
3 0.00025
4 0.23438
1 0.26596
2 0.00600
3 0.66912
4 0.05892
1 0.82605
2 0.05552
3 0.01925
4 0.09919
1 0.81377
2 0.00006
3 0.00004
4 0.18613
1 0.90240
2 0.02635
3 0.02136
4 0.04989
1 0.65818
2 0.23350
3 0.07926
4 0.02906
1 0.83635
2 0.02859
3 0.01579
4 0.11927
1 0.70772
2 0.04953
3 0.13030
4 0.11246
1 0.64582
2 0.05875
3 0.13530
4 0.16013
1 0.95171
2 0.00974
3 0.00361
4 0.03494
1 0.85488
2 0.02416
3 0.02392
4 0.09704
1 0.39474
2 0.10727
3 0.36753
4 0.13047
1 0.69984
2 0.00353
3 0.26087
4 0.03576
1 0.71676
2 0.06304
3 0.17307
4 0.04713
1 0.66759
2 0.14986
3 0.05793
4 0.12462
1 0.16571
2 0.23615
3 0.50206
4 0.09609
1 0.99118
2 0.00138
3 0.00079
4 0.00664
1 0.33295
2 0.02990
3 0.59699
4 0.04016
1 0.48610
2 0.09217
3 0.38726
4 0.03447
1 0.80527
2 0.02677
3 0.06860
4 0.09937
1 0.52331
2 0.04389
3 0.07454
4 0.35825
1 0.20078
2 0.18932
3 0.29292
4 0.31698
1 0.49607
2 0.06262
3 0.20011
4 0.24119
1 0.67982
2 0.12072
3 0.13551
4 0.06395
1 0.80766
2 0.05743
3 0.01646
4 0.11845
1 0.30796
2 0.35675
3 0.08904
4 0.24625
1 0.83365
2 0.03939
3 0.01469
4 0.11228
1 0.32678
2 0.03074
3 0.55643
4 0.08605
1 0.63163
2 0.05300
3 0.20978
4 0.10558
1 0.50627
2 0.07529
3 0.30048
4 0.11796
1 0.97344
2 0.02408
1 0.86119
2 0.11060
3 0.02612
4 0.00209
1 0.51163
2 0.06142
3 0.04726
4 0.37970
1 0.45715
2 0.07043
3 0.28763
4 0.18479
1 0.96429
2 0.01261
3 0.00213
4 0.02097
1 0.78204
2 0.03491
3 0.13125
4 0.05180
1 0.48611
2 0.05165
3 0.43269
4 0.02955
1 0.27699
2 0.05245
3 0.25047
4 0.42010
1 0.34531
2 0.00954
3 0.00560
4 0.63954
1 0.57568
2 0.07840
3 0.06093
4 0.28500
1 0.64348
2 0.08432
3 0.15889
4 0.11331
1 0.33369
2 0.01531
3 0.00231
4 0.64870
1 0.11776
2 0.00953
3 0.05818
4 0.81452
1 0.52387
2 0.02715
3 0.03603
4 0.41295
1 0.63361
2 0.03831
3 0.08783
4 0.24025
1 0.24514
2 0.53876
3 0.16188
4 0.05422
1 0.60488
2 0.04863
3 0.26338
4 0.08311
1 0.87605
2 0.02247
3 0.06395
4 0.03753
1 0.75617
2 0.04854
3 0.03075
4 0.16454
1 0.62848
2 0.08006
3 0.16874
4 0.12273
1 0.51201
2 0.12655
3 0.20785
4 0.15359
1 0.59530
2 0.02016
3 0.27493
4 0.10961
1 0.64904
2 0.24458
3 0.07571
4 0.03067
1 0.52454
2 0.06906
3 0.24328
4 0.16312
1 0.49222
2 0.06427
3 0.21635
4 0.22716
1 0.45024
2 0.01405
3 0.00754
4 0.52817
1 0.67255
2 0.04591
3 0.23870
4 0.04284
1 0.28731
2 0.20651
3 0.02453
4 0.48165
1 0.86683
2 0.03570
3 0.06118
4 0.03630
1 0.68187
2 0.05344
3 0.18194
4 0.08276
1 0.92971
2 0.01418
3 0.00206
4 0.05406
1 0.29766
2 0.01717
3 0.00399
4 0.68118
1 0.39988
2 0.06669
3 0.42400
4 0.10943
1 0.89655
2 0.03010
3 0.06366
4 0.00969
1 0.97201
2 0.01234
3 0.00144
4 0.01421
1 0.59257
2 0.12226
3 0.25749
4 0.02767
1 0.81095
2 0.04951
3 0.01613
4 0.12340
1 0.65324
2 0.34305
3 0.00200
4 0.00171
1 0.85381
2 0.02586
3 0.05903
4 0.06130
1 0.40487
2 0.09746
3 0.34369
4 0.15397
1 0.45384
2 0.14112
3 0.23984
4 0.16519
1 0.85035
2 0.03681
3 0.05353
4 0.05930
1 0.53824
2 0.04540
3 0.22062
4 0.19574
1 0.13933
2 0.07304
3 0.60801
4 0.17962
1 0.51281
2 0.12427
3 0.31316
4 0.04976
1 0.55469
2 0.27784
3 0.10220
4 0.06528
1 0.10296
2 0.03979
3 0.74895
4 0.10830
1 0.38362
2 0.01588
3 0.00506
4 0.59543
1 0.57604
2 0.15239
3 0.01136
4 0.26021
1 0.33966
2 0.14039
3 0.37825
4 0.14170
1 0.65721
2 0.24079
3 0.07381
4 0.02819
1 0.47334
2 0.00378
3 0.43556
4 0.08732
1 0.69936
2 0.07185
3 0.04528
4 0.18352
1 0.69585
2 0.22462
3 0.06225
4 0.01728
1 0.55666
2 0.28433
3 0.09956
4 0.05946
1 0.45477
2 0.05675
3 0.42398
4 0.06449
1 0.88936
2 0.02262
3 0.01883
4 0.06918
1 0.95669
2 0.03402
3 0.00786
4 0.00143
1 0.97991
2 0.00490
3 0.00042
4 0.01476
1 0.86237
2 0.01877
3 0.00729
4 0.11157
1 0.86720
2 0.02394
3 0.03739
4 0.07147
1 0.40066
2 0.00591
3 0.00140
4 0.59203
1 0.97522
2 0.00648
3 0.01120
4 0.00710
1 0.68076
2 0.07951
3 0.18260
4 0.05713
1 0.31399
2 0.09441
3 0.44408
4 0.14751
1 0.98927
2 0.00224
3 0.00428
4 0.00421
1 0.73116
2 0.07222
3 0.12385
4 0.07277
1 0.33005
2 0.12662
3 0.33212
4 0.21121
1 0.89866
2 0.01226
3 0.06620
4 0.02288
1 0.39856
2 0.01767
3 0.06175
4 0.52203
1 0.56495
2 0.11869
3 0.21764
4 0.09872
1 0.53773
2 0.02139
3 0.14259
4 0.29829
1 0.72400
2 0.06112
3 0.01035
4 0.20453
1 0.92705
2 0.00955
3 0.02045
4 0.04295
1 0.26748
2 0.14610
3 0.07827
4 0.50815
1 0.87199
2 0.09260
3 0.01854
4 0.01688
1 0.85218
2 0.05820
3 0.00985
4 0.07977
1 0.42141
2 0.01367
3 0.00580
4 0.55912
1 0.77793
2 0.06084
3 0.06615
4 0.09507
1 0.55802
2 0.06771
3 0.22415
4 0.15013
1 0.97480
2 0.00711
3 0.00507
4 0.01302
1 0.88981
2 0.02919
3 0.01418
4 0.06681
1 0.77835
2 0.05121
3 0.06349
4 0.10695
1 0.84733
2 0.04259
3 0.03002
4 0.08006
1 0.89786
2 0.09119
3 0.01010
4 0.00084
1 0.32827
2 0.27796
3 0.34058
4 0.05319
1 0.46825
2 0.07088
3 0.17806
4 0.28281
1 0.68189
2 0.00505
3 0.27779
4 0.03526
1 0.32254
2 0.00858
3 0.00390
4 0.66498
1 0.53582
2 0.28996
3 0.10730
4 0.06692
1 0.79293
2 0.04226
3 0.11243
4 0.05238
1 0.26656
2 0.00658
3 0.00163
4 0.72524
1 0.58939
2 0.19593
3 0.12086
4 0.09381
1 0.99462
2 0.00330
3 0.00171
4 0.00036
1 0.32672
2 0.10288
3 0.35480
4 0.21560
1 0.08251
2 0.12752
3 0.02630
4 0.76367
1 0.65875
2 0.08737
3 0.19984
4 0.05404
1 0.92612
2 0.00563
3 0.06142
4 0.00683
1 0.59181
2 0.04530
3 0.01527
4 0.34762
1 0.95558
2 0.00996
3 0.02913
4 0.00533
1 0.77995
2 0.10150
3 0.05721
4 0.06133
1 0.79215
2 0.02377
3 0.14484
4 0.03923
1 0.52293
2 0.03799
3 0.04741
4 0.39166
1 0.00111
2 0.00527
3 0.04213
4 0.95149
1 0.78578
2 0.07256
3 0.08305
4 0.05860
1 0.82307
2 0.03426
3 0.08322
4 0.05945
1 0.54397
2 0.28296
3 0.10602
4 0.06706
1 0.93367
2 0.01220
3 0.02720
4 0.02693
1 0.95561
2 0.01441
3 0.00413
4 0.02585
1 0.46640
2 0.01596
3 0.03518
4 0.48247
1 0.77511
2 0.06600
3 0.01944
4 0.13946
1 0.53993
2 0.08449
3 0.13009
4 0.24549
1 0.64672
2 0.12311
3 0.02933
4 0.20085
1 0.32137
2 0.01462
3 0.00204
4 0.66197
1 0.76586
2 0.04694
3 0.15152
4 0.03567
1 0.80875
2 0.03795
3 0.05218
4 0.10113
1 0.78624
2 0.04070
3 0.09553
4 0.07754
1 0.48034
2 0.09287
3 0.24409
4 0.18270
1 0.86081
2 0.04913
3 0.01000
4 0.08005
1 0.47277
2 0.12664
3 0.09760
4 0.30300
1 0.91975
2 0.02051
3 0.00548
4 0.05426
1 0.89868
2 0.02475
3 0.05339
4 0.02319
1 0.57053
2 0.08603
3 0.08199
4 0.26145
1 0.29296
2 0.00372
3 0.00238
4 0.70094
1 0.00127
2 0.00013
3 0.76157
4 0.23703
1 0.98503
2 0.00633
3 0.00281
4 0.00583
1 0.97471
2 0.00923
3 0.00155
4 0.01452
1 0.98095
2 0.01546
3 0.00307
4 0.00051
1 0.53803
2 0.07634
3 0.13550
4 0.25013
1 0.46304
2 0.15436
3 0.33111
4 0.05149
1 0.50406
2 0.32927
3 0.11932
4 0.04734
1 0.34974
2 0.01045
3 0.00348
4 0.63633
1 0.85589
2 0.12394
3 0.00798
4 0.01219
1 0.80219
2 0.02740
3 0.10784
4 0.06258
1 0.47488
2 0.02048
3 0.00364
4 0.50101
1 0.73101
2 0.03114
3 0.13022
4 0.10763
1 0.56363
2 0.05357
3 0.35476
4 0.02803
1 0.36168
2 0.07114
3 0.50143
4 0.06575
1 0.43627
2 0.02263
3 0.04202
4 0.49908
1 0.50563
2 0.07449
3 0.33374
4 0.08614
1 0.96448
2 0.00962
3 0.00280
4 0.02311
1 0.27790
2 0.00707
3 0.62680
4 0.08822
1 0.84368
2 0.02562
3 0.08652
4 0.04418
1 0.92963
2 0.01371
3 0.01732
4 0.03935
1 0.46353
2 0.00927
3 0.00198
4 0.52522
1 0.61483
2 0.08915
3 0.02414
4 0.27189
1 0.58401
2 0.08636
3 0.09961
4 0.23002
1 0.37794
2 0.02160
3 0.00536
4 0.59510
1 0.21750
2 0.00295
3 0.15260
4 0.62695
1 0.36286
2 0.01170
3 0.00259
4 0.62284
1 0.50078
2 0.13506
3 0.26870
4 0.09546
1 0.69520
2 0.05674
3 0.03193
4 0.21613
1 0.81397
2 0.00872
3 0.09565
4 0.08166
1 0.78859
2 0.02929
3 0.17257
4 0.00955
1 0.44151
2 0.07432
3 0.41989
4 0.06428
1 0.92825
2 0.01548
3 0.03037
4 0.02590
1 0.31168
2 0.01856
3 0.00146
4 0.66830
1 0.53406
2 0.17265
3 0.04142
4 0.25186
1 0.46709
2 0.09543
3 0.29009
4 0.14740
1 0.76599
2 0.06101
3 0.11153
4 0.06147
1 0.51431
2 0.02875
3 0.03547
4 0.42147
1 0.43045
2 0.00780
3 0.01200
4 0.54975
1 0.66907
2 0.23368
3 0.07085
4 0.02639
1 0.31093
2 0.00954
3 0.03122
4 0.64831
1 0.69407
2 0.04147
3 0.00832
4 0.25614
1 0.88013
2 0.01557
3 0.00915
4 0.09516
1 0.53210
2 0.10367
3 0.30739
4 0.05684
1 0.96985
2 0.00814
3 0.00309
4 0.01892
1 0.95610
2 0.01100
3 0.00249
4 0.03040
1 0.30842
2 0.04873
3 0.55632
4 0.08653
1 0.84199
2 0.02166
3 0.09644
4 0.03990
1 0.20458
2 0.00394
3 0.00159
4 0.78989
1 0.28187
2 0.01289
3 0.03185
4 0.67339
1 0.65414
2 0.06713
3 0.16054
4 0.11819
1 0.47138
2 0.10946
3 0.31237
4 0.10679
1 0.51491
2 0.08290
3 0.26186
4 0.14034
1 0.91203
2 0.01416
3 0.01585
4 0.05796
1 0.66441
2 0.09891
3 0.10143
4 0.13524
1 0.61337
2 0.01386
3 0.00424
4 0.36853
1 0.57957
2 0.06597
3 0.16393
4 0.19053
1 0.41621
2 0.10603
3 0.40258
4 0.07518
1 0.96949
2 0.01004
3 0.00516
4 0.01531
1 0.62102
2 0.07764
3 0.18583
4 0.11551
1 0.23529
2 0.06012
3 0.50460
4 0.20000
1 0.77987
2 0.01375
3 0.05112
4 0.15526
1 0.41684
2 0.01895
3 0.00323
4 0.56098
1 0.79546
2 0.06417
3 0.04033
4 0.10004
1 0.69004
2 0.05641
3 0.05641
4 0.19715
1 0.48194
2 0.10150
3 0.21186
4 0.20469
1 0.60367
2 0.03484
3 0.04163
4 0.31987
1 0.56017
2 0.27859
3 0.09977
4 0.06147
1 0.36150
2 0.22858
3 0.32841
4 0.08151
1 0.85717
2 0.03781
3 0.08105
4 0.02396
1 0.53217
2 0.08791
3 0.25843
4 0.12149
1 0.64077
2 0.13582
3 0.16045
4 0.06295
1 0.88801
2 0.02049
3 0.01204
4 0.07946
1 0.86829
2 0.01206
3 0.02588
4 0.09377
1 0.63387
2 0.03551
3 0.04106
4 0.28956
1 0.39801
2 0.01051
3 0.11225
4 0.47922
1 0.95008
2 0.00661
3 0.02852
4 0.01479
1 0.65530
2 0.02860
3 0.22714
4 0.08897
1 0.40684
2 0.02363
3 0.35626
4 0.21327
1 0.46109
2 0.09003
